Year,Period ID,Period,Area,Adjusted,Employment
"1992","01","Jan","San Antonio-New Braunfels MSA","Adj","642,535"
"1992","02","Feb","San Antonio-New Braunfels MSA","Adj","644,843"
"1992","03","Mar","San Antonio-New Braunfels MSA","Adj","648,737"
"1992","04","Apr","San Antonio-New Braunfels MSA","Adj","653,191"
"1992","05","May","San Antonio-New Braunfels MSA","Adj","656,745"
"1992","06","Jun","San Antonio-New Braunfels MSA","Adj","660,429"
"1992","07","Jul","San Antonio-New Braunfels MSA","Adj","664,063"
"1992","08","Aug","San Antonio-New Braunfels MSA","Adj","665,522"
"1992","09","Sep","San Antonio-New Braunfels MSA","Adj","664,948"
"1992","10","Oct","San Antonio-New Braunfels MSA","Adj","665,030"
"1992","11","Nov","San Antonio-New Braunfels MSA","Adj","666,992"
"1992","12","Dec","San Antonio-New Braunfels MSA","Adj","669,399"
"1991","01","Jan","San Antonio-New Braunfels MSA","Adj","623,729"
"1991","02","Feb","San Antonio-New Braunfels MSA","Adj","624,373"
"1991","03","Mar","San Antonio-New Braunfels MSA","Adj","625,674"
"1991","04","Apr","San Antonio-New Braunfels MSA","Adj","626,503"
"1991","05","May","San Antonio-New Braunfels MSA","Adj","626,745"
"1991","06","Jun","San Antonio-New Braunfels MSA","Adj","628,820"
"1991","07","Jul","San Antonio-New Braunfels MSA","Adj","631,735"
"1991","08","Aug","San Antonio-New Braunfels MSA","Adj","635,527"
"1991","09","Sep","San Antonio-New Braunfels MSA","Adj","639,634"
"1991","10","Oct","San Antonio-New Braunfels MSA","Adj","640,984"
"1991","11","Nov","San Antonio-New Braunfels MSA","Adj","641,065"
"1991","12","Dec","San Antonio-New Braunfels MSA","Adj","641,512"
"1990","01","Jan","San Antonio-New Braunfels MSA","Adj","623,595"
"1990","02","Feb","San Antonio-New Braunfels MSA","Adj","623,419"
"1990","03","Mar","San Antonio-New Braunfels MSA","Adj","622,908"
"1990","04","Apr","San Antonio-New Braunfels MSA","Adj","622,865"
"1990","05","May","San Antonio-New Braunfels MSA","Adj","624,048"
"1990","06","Jun","San Antonio-New Braunfels MSA","Adj","624,339"
"1990","07","Jul","San Antonio-New Braunfels MSA","Adj","622,741"
"1990","08","Aug","San Antonio-New Braunfels MSA","Adj","622,082"
"1990","09","Sep","San Antonio-New Braunfels MSA","Adj","623,093"
"1990","10","Oct","San Antonio-New Braunfels MSA","Adj","623,882"
"1990","11","Nov","San Antonio-New Braunfels MSA","Adj","623,404"
"1990","12","Dec","San Antonio-New Braunfels MSA","Adj","623,144"
"2017","01","Jan","Sherman-Denison MSA","Adj","58,955"
"2017","02","Feb","Sherman-Denison MSA","Adj","59,299"
"2017","03","Mar","Sherman-Denison MSA","Adj","59,359"
"2017","04","Apr","Sherman-Denison MSA","Adj","59,319"
"2017","05","May","Sherman-Denison MSA","Adj","59,307"
"2017","06","Jun","Sherman-Denison MSA","Adj","59,318"
"2017","07","Jul","Sherman-Denison MSA","Adj","59,317"
"2017","08","Aug","Sherman-Denison MSA","Adj","59,458"
"2017","09","Sep","Sherman-Denison MSA","Adj","59,564"
"2016","01","Jan","Sherman-Denison MSA","Adj","58,767"
"2016","02","Feb","Sherman-Denison MSA","Adj","59,175"
"2016","03","Mar","Sherman-Denison MSA","Adj","59,232"
"2016","04","Apr","Sherman-Denison MSA","Adj","59,025"
"2016","05","May","Sherman-Denison MSA","Adj","59,196"
"2016","06","Jun","Sherman-Denison MSA","Adj","59,236"
"2016","07","Jul","Sherman-Denison MSA","Adj","59,246"
"2016","08","Aug","Sherman-Denison MSA","Adj","59,492"
"2016","09","Sep","Sherman-Denison MSA","Adj","59,244"
"2016","10","Oct","Sherman-Denison MSA","Adj","59,099"
"2016","11","Nov","Sherman-Denison MSA","Adj","59,526"
"2016","12","Dec","Sherman-Denison MSA","Adj","59,487"
"2015","01","Jan","Sherman-Denison MSA","Adj","57,468"
"2015","02","Feb","Sherman-Denison MSA","Adj","57,673"
"2015","03","Mar","Sherman-Denison MSA","Adj","57,761"
"2015","04","Apr","Sherman-Denison MSA","Adj","57,956"
"2015","05","May","Sherman-Denison MSA","Adj","58,141"
"2015","06","Jun","Sherman-Denison MSA","Adj","58,192"
"2015","07","Jul","Sherman-Denison MSA","Adj","58,162"
"2015","08","Aug","Sherman-Denison MSA","Adj","58,066"
"2015","09","Sep","Sherman-Denison MSA","Adj","58,050"
"2015","10","Oct","Sherman-Denison MSA","Adj","58,262"
"2015","11","Nov","Sherman-Denison MSA","Adj","58,485"
"2015","12","Dec","Sherman-Denison MSA","Adj","58,553"
"2014","01","Jan","Sherman-Denison MSA","Adj","57,666"
"2014","02","Feb","Sherman-Denison MSA","Adj","57,775"
"2014","03","Mar","Sherman-Denison MSA","Adj","57,733"
"2014","04","Apr","Sherman-Denison MSA","Adj","57,576"
"2014","05","May","Sherman-Denison MSA","Adj","57,458"
"2014","06","Jun","Sherman-Denison MSA","Adj","57,412"
"2014","07","Jul","Sherman-Denison MSA","Adj","57,334"
"2014","08","Aug","Sherman-Denison MSA","Adj","57,269"
"2014","09","Sep","Sherman-Denison MSA","Adj","57,275"
"2014","10","Oct","Sherman-Denison MSA","Adj","57,280"
"2014","11","Nov","Sherman-Denison MSA","Adj","57,192"
"2014","12","Dec","Sherman-Denison MSA","Adj","57,203"
"2013","01","Jan","Sherman-Denison MSA","Adj","56,490"
"2013","02","Feb","Sherman-Denison MSA","Adj","56,396"
"2013","03","Mar","Sherman-Denison MSA","Adj","56,345"
"2013","04","Apr","Sherman-Denison MSA","Adj","56,369"
"2013","05","May","Sherman-Denison MSA","Adj","56,535"
"2013","06","Jun","Sherman-Denison MSA","Adj","56,837"
"2013","07","Jul","Sherman-Denison MSA","Adj","57,156"
"2013","08","Aug","Sherman-Denison MSA","Adj","57,363"
"2013","09","Sep","Sherman-Denison MSA","Adj","57,372"
"2013","10","Oct","Sherman-Denison MSA","Adj","57,330"
"2013","11","Nov","Sherman-Denison MSA","Adj","57,400"
"2013","12","Dec","Sherman-Denison MSA","Adj","57,519"
"2012","01","Jan","Sherman-Denison MSA","Adj","55,665"
"2012","02","Feb","Sherman-Denison MSA","Adj","55,564"
"2012","03","Mar","Sherman-Denison MSA","Adj","55,571"
"2012","04","Apr","Sherman-Denison MSA","Adj","55,664"
"2012","05","May","Sherman-Denison MSA","Adj","55,833"
"2012","06","Jun","Sherman-Denison MSA","Adj","55,968"
"2012","07","Jul","Sherman-Denison MSA","Adj","55,968"
"2012","08","Aug","Sherman-Denison MSA","Adj","55,993"
"2012","09","Sep","Sherman-Denison MSA","Adj","56,172"
"2012","10","Oct","Sherman-Denison MSA","Adj","56,326"
"2012","11","Nov","Sherman-Denison MSA","Adj","56,415"
"2012","12","Dec","Sherman-Denison MSA","Adj","56,511"
"2011","01","Jan","Sherman-Denison MSA","Adj","55,011"
"2011","02","Feb","Sherman-Denison MSA","Adj","55,125"
"2011","03","Mar","Sherman-Denison MSA","Adj","55,360"
"2011","04","Apr","Sherman-Denison MSA","Adj","55,493"
"2011","05","May","Sherman-Denison MSA","Adj","55,407"
"2011","06","Jun","Sherman-Denison MSA","Adj","55,253"
"2011","07","Jul","Sherman-Denison MSA","Adj","55,282"
"2011","08","Aug","Sherman-Denison MSA","Adj","55,480"
"2011","09","Sep","Sherman-Denison MSA","Adj","55,630"
"2011","10","Oct","Sherman-Denison MSA","Adj","55,662"
"2011","11","Nov","Sherman-Denison MSA","Adj","55,708"
"2011","12","Dec","Sherman-Denison MSA","Adj","55,754"
"2010","01","Jan","Sherman-Denison MSA","Adj","54,044"
"2010","02","Feb","Sherman-Denison MSA","Adj","54,192"
"2010","03","Mar","Sherman-Denison MSA","Adj","54,336"
"2010","04","Apr","Sherman-Denison MSA","Adj","54,430"
"2010","05","May","Sherman-Denison MSA","Adj","54,494"
"2010","06","Jun","Sherman-Denison MSA","Adj","54,588"
"2010","07","Jul","Sherman-Denison MSA","Adj","54,729"
"2010","08","Aug","Sherman-Denison MSA","Adj","54,843"
"2010","09","Sep","Sherman-Denison MSA","Adj","54,895"
"2010","10","Oct","Sherman-Denison MSA","Adj","54,915"
"2010","11","Nov","Sherman-Denison MSA","Adj","54,957"
"2010","12","Dec","Sherman-Denison MSA","Adj","55,000"
"2009","01","Jan","Sherman-Denison MSA","Adj","52,245"
"2009","02","Feb","Sherman-Denison MSA","Adj","52,130"
"2009","03","Mar","Sherman-Denison MSA","Adj","52,184"
"2009","04","Apr","Sherman-Denison MSA","Adj","52,355"
"2009","05","May","Sherman-Denison MSA","Adj","52,478"
"2009","06","Jun","Sherman-Denison MSA","Adj","52,489"
"2009","07","Jul","Sherman-Denison MSA","Adj","52,473"
"2009","08","Aug","Sherman-Denison MSA","Adj","52,337"
"2009","09","Sep","Sherman-Denison MSA","Adj","52,138"
"2009","10","Oct","Sherman-Denison MSA","Adj","52,182"
"2009","11","Nov","Sherman-Denison MSA","Adj","52,218"
"2009","12","Dec","Sherman-Denison MSA","Adj","52,022"
"2008","01","Jan","Sherman-Denison MSA","Adj","52,505"
"2008","02","Feb","Sherman-Denison MSA","Adj","52,426"
"2008","03","Mar","Sherman-Denison MSA","Adj","52,463"
"2008","04","Apr","Sherman-Denison MSA","Adj","52,574"
"2008","05","May","Sherman-Denison MSA","Adj","52,697"
"2008","06","Jun","Sherman-Denison MSA","Adj","52,857"
"2008","07","Jul","Sherman-Denison MSA","Adj","52,951"
"2008","08","Aug","Sherman-Denison MSA","Adj","52,951"
"2008","09","Sep","Sherman-Denison MSA","Adj","52,894"
"2008","10","Oct","Sherman-Denison MSA","Adj","52,762"
"2008","11","Nov","Sherman-Denison MSA","Adj","52,606"
"2008","12","Dec","Sherman-Denison MSA","Adj","52,441"
"2007","01","Jan","Sherman-Denison MSA","Adj","52,993"
"2007","02","Feb","Sherman-Denison MSA","Adj","52,881"
"2007","03","Mar","Sherman-Denison MSA","Adj","52,848"
"2007","04","Apr","Sherman-Denison MSA","Adj","52,836"
"2007","05","May","Sherman-Denison MSA","Adj","52,857"
"2007","06","Jun","Sherman-Denison MSA","Adj","52,796"
"2007","07","Jul","Sherman-Denison MSA","Adj","52,680"
"2007","08","Aug","Sherman-Denison MSA","Adj","52,619"
"2007","09","Sep","Sherman-Denison MSA","Adj","52,591"
"2007","10","Oct","Sherman-Denison MSA","Adj","52,545"
"2007","11","Nov","Sherman-Denison MSA","Adj","52,524"
"2007","12","Dec","Sherman-Denison MSA","Adj","52,539"
"2006","01","Jan","Sherman-Denison MSA","Adj","53,756"
"2006","02","Feb","Sherman-Denison MSA","Adj","53,750"
"2006","03","Mar","Sherman-Denison MSA","Adj","53,634"
"2006","04","Apr","Sherman-Denison MSA","Adj","53,417"
"2006","05","May","Sherman-Denison MSA","Adj","53,359"
"2006","06","Jun","Sherman-Denison MSA","Adj","53,372"
"2006","07","Jul","Sherman-Denison MSA","Adj","53,341"
"2006","08","Aug","Sherman-Denison MSA","Adj","53,395"
"2006","09","Sep","Sherman-Denison MSA","Adj","53,461"
"2006","10","Oct","Sherman-Denison MSA","Adj","53,444"
"2006","11","Nov","Sherman-Denison MSA","Adj","53,376"
"2006","12","Dec","Sherman-Denison MSA","Adj","53,218"
"2005","01","Jan","Sherman-Denison MSA","Adj","53,344"
"2005","02","Feb","Sherman-Denison MSA","Adj","53,183"
"2005","03","Mar","Sherman-Denison MSA","Adj","53,182"
"2005","04","Apr","Sherman-Denison MSA","Adj","53,310"
"2005","05","May","Sherman-Denison MSA","Adj","53,396"
"2005","06","Jun","Sherman-Denison MSA","Adj","53,338"
"2005","07","Jul","Sherman-Denison MSA","Adj","53,263"
"2005","08","Aug","Sherman-Denison MSA","Adj","53,323"
"2005","09","Sep","Sherman-Denison MSA","Adj","53,464"
"2005","10","Oct","Sherman-Denison MSA","Adj","53,543"
"2005","11","Nov","Sherman-Denison MSA","Adj","53,610"
"2005","12","Dec","Sherman-Denison MSA","Adj","53,715"
"2004","01","Jan","Sherman-Denison MSA","Adj","53,139"
"2004","02","Feb","Sherman-Denison MSA","Adj","53,296"
"2004","03","Mar","Sherman-Denison MSA","Adj","53,273"
"2004","04","Apr","Sherman-Denison MSA","Adj","53,271"
"2004","05","May","Sherman-Denison MSA","Adj","53,296"
"2004","06","Jun","Sherman-Denison MSA","Adj","53,282"
"2004","07","Jul","Sherman-Denison MSA","Adj","53,341"
"2004","08","Aug","Sherman-Denison MSA","Adj","53,490"
"2004","09","Sep","Sherman-Denison MSA","Adj","53,610"
"2004","10","Oct","Sherman-Denison MSA","Adj","53,664"
"2004","11","Nov","Sherman-Denison MSA","Adj","53,679"
"2004","12","Dec","Sherman-Denison MSA","Adj","53,566"
"2003","01","Jan","Sherman-Denison MSA","Adj","53,353"
"2003","02","Feb","Sherman-Denison MSA","Adj","53,383"
"2003","03","Mar","Sherman-Denison MSA","Adj","53,204"
"2003","04","Apr","Sherman-Denison MSA","Adj","53,055"
"2003","05","May","Sherman-Denison MSA","Adj","52,935"
"2003","06","Jun","Sherman-Denison MSA","Adj","52,858"
"2003","07","Jul","Sherman-Denison MSA","Adj","52,859"
"2003","08","Aug","Sherman-Denison MSA","Adj","52,918"
"2003","09","Sep","Sherman-Denison MSA","Adj","52,985"
"2003","10","Oct","Sherman-Denison MSA","Adj","52,982"
"2003","11","Nov","Sherman-Denison MSA","Adj","52,920"
"2003","12","Dec","Sherman-Denison MSA","Adj","52,938"
"2002","01","Jan","Sherman-Denison MSA","Adj","52,178"
"2002","02","Feb","Sherman-Denison MSA","Adj","52,434"
"2002","03","Mar","Sherman-Denison MSA","Adj","52,590"
"2002","04","Apr","Sherman-Denison MSA","Adj","52,621"
"2002","05","May","Sherman-Denison MSA","Adj","52,654"
"2002","06","Jun","Sherman-Denison MSA","Adj","52,762"
"2002","07","Jul","Sherman-Denison MSA","Adj","52,915"
"2002","08","Aug","Sherman-Denison MSA","Adj","52,995"
"2002","09","Sep","Sherman-Denison MSA","Adj","53,014"
"2002","10","Oct","Sherman-Denison MSA","Adj","52,966"
"2002","11","Nov","Sherman-Denison MSA","Adj","52,896"
"2002","12","Dec","Sherman-Denison MSA","Adj","53,061"
"2001","01","Jan","Sherman-Denison MSA","Adj","54,289"
"2001","02","Feb","Sherman-Denison MSA","Adj","54,245"
"2001","03","Mar","Sherman-Denison MSA","Adj","54,261"
"2001","04","Apr","Sherman-Denison MSA","Adj","53,219"
"2001","05","May","Sherman-Denison MSA","Adj","53,119"
"2001","06","Jun","Sherman-Denison MSA","Adj","52,986"
"2001","07","Jul","Sherman-Denison MSA","Adj","52,780"
"2001","08","Aug","Sherman-Denison MSA","Adj","52,515"
"2001","09","Sep","Sherman-Denison MSA","Adj","52,313"
"2001","10","Oct","Sherman-Denison MSA","Adj","52,179"
"2001","11","Nov","Sherman-Denison MSA","Adj","52,082"
"2001","12","Dec","Sherman-Denison MSA","Adj","52,049"
"2000","01","Jan","Sherman-Denison MSA","Adj","54,649"
"2000","02","Feb","Sherman-Denison MSA","Adj","54,576"
"2000","03","Mar","Sherman-Denison MSA","Adj","54,518"
"2000","04","Apr","Sherman-Denison MSA","Adj","54,325"
"2000","05","May","Sherman-Denison MSA","Adj","54,047"
"2000","06","Jun","Sherman-Denison MSA","Adj","53,951"
"2000","07","Jul","Sherman-Denison MSA","Adj","53,942"
"2000","08","Aug","Sherman-Denison MSA","Adj","53,855"
"2000","09","Sep","Sherman-Denison MSA","Adj","53,780"
"2000","10","Oct","Sherman-Denison MSA","Adj","53,836"
"2000","11","Nov","Sherman-Denison MSA","Adj","54,045"
"2000","12","Dec","Sherman-Denison MSA","Adj","54,258"
"1999","01","Jan","Sherman-Denison MSA","Adj","47,969"
"1999","02","Feb","Sherman-Denison MSA","Adj","48,005"
"1999","03","Mar","Sherman-Denison MSA","Adj","48,094"
"1999","04","Apr","Sherman-Denison MSA","Adj","48,190"
"1999","05","May","Sherman-Denison MSA","Adj","48,282"
"1999","06","Jun","Sherman-Denison MSA","Adj","48,375"
"1999","07","Jul","Sherman-Denison MSA","Adj","48,438"
"1999","08","Aug","Sherman-Denison MSA","Adj","48,490"
"1999","09","Sep","Sherman-Denison MSA","Adj","48,576"
"1999","10","Oct","Sherman-Denison MSA","Adj","48,693"
"1999","11","Nov","Sherman-Denison MSA","Adj","48,810"
"1999","12","Dec","Sherman-Denison MSA","Adj","48,908"
"1998","01","Jan","Sherman-Denison MSA","Adj","48,139"
"1998","02","Feb","Sherman-Denison MSA","Adj","48,115"
"1998","03","Mar","Sherman-Denison MSA","Adj","48,058"
"1998","04","Apr","Sherman-Denison MSA","Adj","48,014"
"1998","05","May","Sherman-Denison MSA","Adj","47,959"
"1998","06","Jun","Sherman-Denison MSA","Adj","47,893"
"1998","07","Jul","Sherman-Denison MSA","Adj","47,860"
"1998","08","Aug","Sherman-Denison MSA","Adj","47,868"
"1998","09","Sep","Sherman-Denison MSA","Adj","47,892"
"1998","10","Oct","Sherman-Denison MSA","Adj","47,913"
"1998","11","Nov","Sherman-Denison MSA","Adj","47,944"
"1998","12","Dec","Sherman-Denison MSA","Adj","47,966"
"1997","01","Jan","Sherman-Denison MSA","Adj","47,897"
"1997","02","Feb","Sherman-Denison MSA","Adj","48,021"
"1997","03","Mar","Sherman-Denison MSA","Adj","48,101"
"1997","04","Apr","Sherman-Denison MSA","Adj","48,109"
"1997","05","May","Sherman-Denison MSA","Adj","48,108"
"1997","06","Jun","Sherman-Denison MSA","Adj","48,139"
"1997","07","Jul","Sherman-Denison MSA","Adj","48,159"
"1997","08","Aug","Sherman-Denison MSA","Adj","48,141"
"1997","09","Sep","Sherman-Denison MSA","Adj","48,137"
"1997","10","Oct","Sherman-Denison MSA","Adj","48,162"
"1997","11","Nov","Sherman-Denison MSA","Adj","48,166"
"1997","12","Dec","Sherman-Denison MSA","Adj","48,145"
"1996","01","Jan","Sherman-Denison MSA","Adj","46,060"
"1996","02","Feb","Sherman-Denison MSA","Adj","46,167"
"1996","03","Mar","Sherman-Denison MSA","Adj","46,365"
"1996","04","Apr","Sherman-Denison MSA","Adj","46,622"
"1996","05","May","Sherman-Denison MSA","Adj","46,877"
"1996","06","Jun","Sherman-Denison MSA","Adj","47,061"
"1996","07","Jul","Sherman-Denison MSA","Adj","47,212"
"1996","08","Aug","Sherman-Denison MSA","Adj","47,362"
"1996","09","Sep","Sherman-Denison MSA","Adj","47,482"
"1996","10","Oct","Sherman-Denison MSA","Adj","47,578"
"1996","11","Nov","Sherman-Denison MSA","Adj","47,662"
"1996","12","Dec","Sherman-Denison MSA","Adj","47,768"
"1995","01","Jan","Sherman-Denison MSA","Adj","45,299"
"1995","02","Feb","Sherman-Denison MSA","Adj","45,347"
"1995","03","Mar","Sherman-Denison MSA","Adj","45,410"
"1995","04","Apr","Sherman-Denison MSA","Adj","45,461"
"1995","05","May","Sherman-Denison MSA","Adj","45,485"
"1995","06","Jun","Sherman-Denison MSA","Adj","45,531"
"1995","07","Jul","Sherman-Denison MSA","Adj","45,601"
"1995","08","Aug","Sherman-Denison MSA","Adj","45,686"
"1995","09","Sep","Sherman-Denison MSA","Adj","45,803"
"1995","10","Oct","Sherman-Denison MSA","Adj","45,906"
"1995","11","Nov","Sherman-Denison MSA","Adj","45,976"
"1995","12","Dec","Sherman-Denison MSA","Adj","46,020"
"1994","01","Jan","Sherman-Denison MSA","Adj","43,850"
"1994","02","Feb","Sherman-Denison MSA","Adj","43,991"
"1994","03","Mar","Sherman-Denison MSA","Adj","44,126"
"1994","04","Apr","Sherman-Denison MSA","Adj","44,313"
"1994","05","May","Sherman-Denison MSA","Adj","44,500"
"1994","06","Jun","Sherman-Denison MSA","Adj","44,618"
"1994","07","Jul","Sherman-Denison MSA","Adj","44,733"
"1994","08","Aug","Sherman-Denison MSA","Adj","44,872"
"1994","09","Sep","Sherman-Denison MSA","Adj","44,981"
"1994","10","Oct","Sherman-Denison MSA","Adj","45,067"
"1994","11","Nov","Sherman-Denison MSA","Adj","45,170"
"1994","12","Dec","Sherman-Denison MSA","Adj","45,252"
"1993","01","Jan","Sherman-Denison MSA","Adj","42,369"
"1993","02","Feb","Sherman-Denison MSA","Adj","42,446"
"1993","03","Mar","Sherman-Denison MSA","Adj","42,515"
"1993","04","Apr","Sherman-Denison MSA","Adj","42,557"
"1993","05","May","Sherman-Denison MSA","Adj","42,630"
"1993","06","Jun","Sherman-Denison MSA","Adj","42,759"
"1993","07","Jul","Sherman-Denison MSA","Adj","42,893"
"1993","08","Aug","Sherman-Denison MSA","Adj","43,012"
"1993","09","Sep","Sherman-Denison MSA","Adj","43,155"
"1993","10","Oct","Sherman-Denison MSA","Adj","43,330"
"1993","11","Nov","Sherman-Denison MSA","Adj","43,508"
"1993","12","Dec","Sherman-Denison MSA","Adj","43,683"
"1992","01","Jan","Sherman-Denison MSA","Adj","42,457"
"1992","02","Feb","Sherman-Denison MSA","Adj","42,401"
"1992","03","Mar","Sherman-Denison MSA","Adj","42,375"
"1992","04","Apr","Sherman-Denison MSA","Adj","42,358"
"1992","05","May","Sherman-Denison MSA","Adj","42,352"
"1992","06","Jun","Sherman-Denison MSA","Adj","42,348"
"1992","07","Jul","Sherman-Denison MSA","Adj","42,358"
"1992","08","Aug","Sherman-Denison MSA","Adj","42,368"
"1992","09","Sep","Sherman-Denison MSA","Adj","42,351"
"1992","10","Oct","Sherman-Denison MSA","Adj","42,327"
"1992","11","Nov","Sherman-Denison MSA","Adj","42,312"
"1992","12","Dec","Sherman-Denison MSA","Adj","42,322"
"1991","01","Jan","Sherman-Denison MSA","Adj","43,418"
"1991","02","Feb","Sherman-Denison MSA","Adj","43,317"
"1991","03","Mar","Sherman-Denison MSA","Adj","43,220"
"1991","04","Apr","Sherman-Denison MSA","Adj","43,160"
"1991","05","May","Sherman-Denison MSA","Adj","43,084"
"1991","06","Jun","Sherman-Denison MSA","Adj","42,999"
"1991","07","Jul","Sherman-Denison MSA","Adj","42,894"
"1991","08","Aug","Sherman-Denison MSA","Adj","42,786"
"1991","09","Sep","Sherman-Denison MSA","Adj","42,729"
"1991","10","Oct","Sherman-Denison MSA","Adj","42,677"
"1991","11","Nov","Sherman-Denison MSA","Adj","42,612"
"1991","12","Dec","Sherman-Denison MSA","Adj","42,540"
"1990","01","Jan","Sherman-Denison MSA","Adj","43,940"
"1990","02","Feb","Sherman-Denison MSA","Adj","43,947"
"1990","03","Mar","Sherman-Denison MSA","Adj","43,966"
"1990","04","Apr","Sherman-Denison MSA","Adj","43,951"
"1990","05","May","Sherman-Denison MSA","Adj","43,890"
"1990","06","Jun","Sherman-Denison MSA","Adj","43,830"
"1990","07","Jul","Sherman-Denison MSA","Adj","43,799"
"1990","08","Aug","Sherman-Denison MSA","Adj","43,757"
"1990","09","Sep","Sherman-Denison MSA","Adj","43,696"
"1990","10","Oct","Sherman-Denison MSA","Adj","43,635"
"1990","11","Nov","Sherman-Denison MSA","Adj","43,562"
"1990","12","Dec","Sherman-Denison MSA","Adj","43,487"
"2017","01","Jan","Texarkana MSA","Adj","61,528"
"2017","02","Feb","Texarkana MSA","Adj","61,771"
"2017","03","Mar","Texarkana MSA","Adj","62,039"
"2017","04","Apr","Texarkana MSA","Adj","61,966"
"2017","05","May","Texarkana MSA","Adj","61,989"
"2017","06","Jun","Texarkana MSA","Adj","62,170"
"2017","07","Jul","Texarkana MSA","Adj","61,984"
"2017","08","Aug","Texarkana MSA","Adj","61,850"
"2017","09","Sep","Texarkana MSA","Adj","62,025"
"2016","01","Jan","Texarkana MSA","Adj","62,449"
"2016","02","Feb","Texarkana MSA","Adj","62,904"
"2016","03","Mar","Texarkana MSA","Adj","62,843"
"2016","04","Apr","Texarkana MSA","Adj","62,609"
"2016","05","May","Texarkana MSA","Adj","62,424"
"2016","06","Jun","Texarkana MSA","Adj","62,143"
"2016","07","Jul","Texarkana MSA","Adj","61,864"
"2016","08","Aug","Texarkana MSA","Adj","61,967"
"2016","09","Sep","Texarkana MSA","Adj","62,100"
"2016","10","Oct","Texarkana MSA","Adj","61,968"
"2016","11","Nov","Texarkana MSA","Adj","62,014"
"2016","12","Dec","Texarkana MSA","Adj","61,776"
"2015","01","Jan","Texarkana MSA","Adj","60,963"
"2015","02","Feb","Texarkana MSA","Adj","61,066"
"2015","03","Mar","Texarkana MSA","Adj","61,122"
"2015","04","Apr","Texarkana MSA","Adj","61,225"
"2015","05","May","Texarkana MSA","Adj","61,292"
"2015","06","Jun","Texarkana MSA","Adj","61,310"
"2015","07","Jul","Texarkana MSA","Adj","61,413"
"2015","08","Aug","Texarkana MSA","Adj","61,542"
"2015","09","Sep","Texarkana MSA","Adj","61,591"
"2015","10","Oct","Texarkana MSA","Adj","61,609"
"2015","11","Nov","Texarkana MSA","Adj","61,677"
"2015","12","Dec","Texarkana MSA","Adj","61,771"
"2014","01","Jan","Texarkana MSA","Adj","60,142"
"2014","02","Feb","Texarkana MSA","Adj","60,206"
"2014","03","Mar","Texarkana MSA","Adj","60,205"
"2014","04","Apr","Texarkana MSA","Adj","60,189"
"2014","05","May","Texarkana MSA","Adj","60,185"
"2014","06","Jun","Texarkana MSA","Adj","60,167"
"2014","07","Jul","Texarkana MSA","Adj","60,169"
"2014","08","Aug","Texarkana MSA","Adj","60,253"
"2014","09","Sep","Texarkana MSA","Adj","60,447"
"2014","10","Oct","Texarkana MSA","Adj","60,635"
"2014","11","Nov","Texarkana MSA","Adj","60,742"
"2014","12","Dec","Texarkana MSA","Adj","60,833"
"2013","01","Jan","Texarkana MSA","Adj","61,860"
"2013","02","Feb","Texarkana MSA","Adj","61,609"
"2013","03","Mar","Texarkana MSA","Adj","61,361"
"2013","04","Apr","Texarkana MSA","Adj","61,233"
"2013","05","May","Texarkana MSA","Adj","61,252"
"2013","06","Jun","Texarkana MSA","Adj","61,179"
"2013","07","Jul","Texarkana MSA","Adj","60,876"
"2013","08","Aug","Texarkana MSA","Adj","60,547"
"2013","09","Sep","Texarkana MSA","Adj","60,333"
"2013","10","Oct","Texarkana MSA","Adj","60,206"
"2013","11","Nov","Texarkana MSA","Adj","60,125"
"2013","12","Dec","Texarkana MSA","Adj","60,092"
"2012","01","Jan","Texarkana MSA","Adj","63,732"
"2012","02","Feb","Texarkana MSA","Adj","63,716"
"2012","03","Mar","Texarkana MSA","Adj","63,667"
"2012","04","Apr","Texarkana MSA","Adj","63,557"
"2012","05","May","Texarkana MSA","Adj","63,474"
"2012","06","Jun","Texarkana MSA","Adj","63,356"
"2012","07","Jul","Texarkana MSA","Adj","63,096"
"2012","08","Aug","Texarkana MSA","Adj","62,859"
"2012","09","Sep","Texarkana MSA","Adj","62,697"
"2012","10","Oct","Texarkana MSA","Adj","62,506"
"2012","11","Nov","Texarkana MSA","Adj","62,294"
"2012","12","Dec","Texarkana MSA","Adj","62,083"
"2011","01","Jan","Texarkana MSA","Adj","64,093"
"2011","02","Feb","Texarkana MSA","Adj","64,152"
"2011","03","Mar","Texarkana MSA","Adj","64,210"
"2011","04","Apr","Texarkana MSA","Adj","64,073"
"2011","05","May","Texarkana MSA","Adj","63,871"
"2011","06","Jun","Texarkana MSA","Adj","63,809"
"2011","07","Jul","Texarkana MSA","Adj","63,926"
"2011","08","Aug","Texarkana MSA","Adj","64,053"
"2011","09","Sep","Texarkana MSA","Adj","64,026"
"2011","10","Oct","Texarkana MSA","Adj","63,924"
"2011","11","Nov","Texarkana MSA","Adj","63,845"
"2011","12","Dec","Texarkana MSA","Adj","63,778"
"2010","01","Jan","Texarkana MSA","Adj","63,378"
"2010","02","Feb","Texarkana MSA","Adj","63,282"
"2010","03","Mar","Texarkana MSA","Adj","63,337"
"2010","04","Apr","Texarkana MSA","Adj","63,487"
"2010","05","May","Texarkana MSA","Adj","63,547"
"2010","06","Jun","Texarkana MSA","Adj","63,667"
"2010","07","Jul","Texarkana MSA","Adj","63,883"
