City,Year,Month,Employment,Unemployment,Unemployment Rate,Labor Force,Rent,House Price,Income,Population
Sulphur Springs,2011.0,4.0,,,,,1266.0,143900.0,,25646389.0
Sulphur Springs,2011.0,5.0,,,,,1269.0,159900.0,,25646389.0
Sulphur Springs,2011.0,6.0,,,,,1278.0,141450.0,,25646389.0
Sulphur Springs,2011.0,7.0,,,,,1280.0,139500.0,,25646389.0
Sulphur Springs,2011.0,8.0,,,,,1281.0,129900.0,,25646389.0
Sulphur Springs,2011.0,9.0,,,,,1278.0,122950.0,,25646389.0
Sulphur Springs,2011.0,10.0,,,,,1280.0,125000.0,,25646389.0
Sulphur Springs,2011.0,11.0,,,,,1274.0,125000.0,,25646389.0
Sulphur Springs,2011.0,12.0,,,,,1263.0,129000.0,,25646389.0
Sulphur Springs,2012.0,1.0,,,,,1251.0,131450.0,,26071655.0
Sulphur Springs,2012.0,2.0,,,,,1241.0,135450.0,,26071655.0
Sulphur Springs,2012.0,3.0,,,,,1229.0,129500.0,,26071655.0
Sulphur Springs,2012.0,4.0,,,,,1219.0,129500.0,,26071655.0
Sulphur Springs,2012.0,5.0,,,,,1210.0,132900.0,,26071655.0
Sulphur Springs,2012.0,6.0,,,,,1212.0,132900.0,,26071655.0
Sulphur Springs,2012.0,7.0,,,,,1221.0,148936.0,,26071655.0
Sulphur Springs,2012.0,8.0,,,,,1236.0,139900.0,,26071655.0
Sulphur Springs,2012.0,9.0,,,,,1244.0,135900.0,,26071655.0
Sulphur Springs,2012.0,10.0,,,,,1238.0,135900.0,,26071655.0
Sulphur Springs,2012.0,11.0,,,,,1239.0,145000.0,,26071655.0
Sulphur Springs,2012.0,12.0,,,,,1240.0,139900.0,,26071655.0
Sulphur Springs,2013.0,1.0,,,,,1253.0,143450.0,,26473525.0
Sulphur Springs,2013.0,2.0,,,,,1263.0,149000.0,,26473525.0
Sulphur Springs,2013.0,3.0,,,,,1276.0,139000.0,,26473525.0
Sulphur Springs,2013.0,4.0,,,,,1283.0,139000.0,,26473525.0
Sulphur Springs,2013.0,5.0,,,,,1284.0,139450.0,,26473525.0
Sulphur Springs,2013.0,6.0,,,,,1279.0,139900.0,,26473525.0
Sulphur Springs,2013.0,7.0,,,,,1278.0,145050.0,,26473525.0
Sulphur Springs,2013.0,8.0,,,,,1279.0,142125.0,,26473525.0
Sulphur Springs,2013.0,9.0,,,,,1274.0,139900.0,,26473525.0
Sulphur Springs,2013.0,10.0,,,,,1272.0,132000.0,,26473525.0
Sulphur Springs,2013.0,11.0,,,,,1275.0,135950.0,,26473525.0
Sulphur Springs,2013.0,12.0,,,,,1287.0,134900.0,,26473525.0
Sulphur Springs,2014.0,1.0,,,,,1288.0,130000.0,,26944751.0
Sulphur Springs,2014.0,2.0,,,,,1290.0,129900.0,,26944751.0
Sulphur Springs,2014.0,3.0,,,,,1290.0,125992.0,,26944751.0
Sulphur Springs,2014.0,4.0,,,,,1303.0,129000.0,,26944751.0
Sulphur Springs,2014.0,5.0,,,,,1312.0,129450.0,,26944751.0
Sulphur Springs,2014.0,6.0,,,,,1316.0,145950.0,,26944751.0
Sulphur Springs,2014.0,7.0,,,,,1307.0,136250.0,,26944751.0
Sulphur Springs,2014.0,8.0,,,,,1301.0,139900.0,,26944751.0
Sulphur Springs,2014.0,9.0,,,,,1308.0,139900.0,,26944751.0
Sulphur Springs,2014.0,10.0,,,,,1329.0,139900.0,,26944751.0
Sulphur Springs,2014.0,11.0,,,,,1343.0,139900.0,,26944751.0
Sulphur Springs,2014.0,12.0,,,,,1345.0,144500.0,,26944751.0
Sulphur Springs,2015.0,1.0,,,,,1339.0,149900.0,,27429639.0
Sulphur Springs,2015.0,2.0,,,,,1335.0,139500.0,,27429639.0
Sulphur Springs,2015.0,3.0,,,,,1334.0,143500.0,,27429639.0
Sulphur Springs,2015.0,4.0,,,,,1334.0,148936.0,,27429639.0
Sulphur Springs,2015.0,5.0,,,,,1342.0,148968.0,,27429639.0
Sulphur Springs,2015.0,6.0,,,,,1344.0,149000.0,,27429639.0
Sulphur Springs,2015.0,7.0,,,,,1351.0,145900.0,,27429639.0
Sulphur Springs,2015.0,8.0,,,,,1354.0,154250.0,,27429639.0
Sulphur Springs,2015.0,9.0,,,,,1359.0,162950.0,,27429639.0
Sulphur Springs,2015.0,10.0,,,,,1355.0,160500.0,,27429639.0
Sulphur Springs,2015.0,11.0,,,,,1353.0,158950.0,,27429639.0
Sulphur Springs,2015.0,12.0,,,,,1352.0,150600.0,,27429639.0
Sulphur Springs,2016.0,1.0,,,,,1355.0,159900.0,,27862596.0
Sulphur Springs,2016.0,2.0,,,,,1366.0,169000.0,,27862596.0
Sulphur Springs,2016.0,3.0,,,,,1376.0,174900.0,,27862596.0
Sulphur Springs,2016.0,4.0,,,,,1378.0,162000.0,,27862596.0
Sulphur Springs,2016.0,5.0,,,,,1372.0,160000.0,,27862596.0
Sulphur Springs,2016.0,6.0,,,,,1365.0,169500.0,,27862596.0
Sulphur Springs,2016.0,7.0,,,,,1359.0,170700.0,,27862596.0
Sulphur Springs,2016.0,8.0,,,,,1347.0,169000.0,,27862596.0
Sulphur Springs,2016.0,9.0,,,,,1337.0,159950.0,,27862596.0
Sulphur Springs,2016.0,10.0,,,,,1331.0,160000.0,,27862596.0
Sulphur Springs,2016.0,11.0,,,,,1334.0,160000.0,,27862596.0
Sulphur Springs,2016.0,12.0,,,,,1332.0,169900.0,,27862596.0
Sulphur Springs,2017.0,1.0,,,,,1333.0,179000.0,,
Sulphur Springs,2017.0,2.0,,,,,1332.0,169900.0,,
Sulphur Springs,2017.0,3.0,,,,,1327.0,179000.0,,
Sulphur Springs,2017.0,4.0,,,,,1320.0,179000.0,,
Sulphur Springs,2017.0,5.0,,,,,1316.0,169949.5,,
Sulphur Springs,2017.0,6.0,,,,,1318.0,169999.0,,
Sulphur Springs,2017.0,7.0,,,,,1323.0,175000.0,,
Sulphur Springs,2017.0,8.0,,,,,1324.0,175000.0,,
Sulphur Springs,2017.0,9.0,,,,,1327.0,169900.0,,
Sulphur Springs,2017.0,10.0,,,,,1327.0,165000.0,,
Sweetwater,2010.0,11.0,,,,,960.0,,,25145561.0
Sweetwater,2010.0,12.0,,,,,966.0,,,25145561.0
Sweetwater,2011.0,1.0,,,,,982.0,,,25646389.0
Sweetwater,2011.0,2.0,,,,,994.0,,,25646389.0
Sweetwater,2011.0,3.0,,,,,996.0,,,25646389.0
Sweetwater,2011.0,4.0,,,,,989.0,,,25646389.0
Sweetwater,2011.0,5.0,,,,,989.0,,,25646389.0
Sweetwater,2011.0,6.0,,,,,984.0,,,25646389.0
Sweetwater,2011.0,7.0,,,,,980.0,,,25646389.0
Sweetwater,2011.0,8.0,,,,,971.0,,,25646389.0
Sweetwater,2011.0,9.0,,,,,981.0,,,25646389.0
Sweetwater,2011.0,10.0,,,,,1002.0,,,25646389.0
Sweetwater,2011.0,11.0,,,,,1007.0,,,25646389.0
Sweetwater,2011.0,12.0,,,,,990.0,,,25646389.0
Sweetwater,2012.0,1.0,,,,,973.0,,,26071655.0
Sweetwater,2012.0,2.0,,,,,975.0,,,26071655.0
Sweetwater,2012.0,3.0,,,,,976.0,,,26071655.0
Sweetwater,2012.0,4.0,,,,,975.0,,,26071655.0
Sweetwater,2012.0,5.0,,,,,969.0,,,26071655.0
Sweetwater,2012.0,6.0,,,,,971.0,,,26071655.0
Sweetwater,2012.0,7.0,,,,,968.0,,,26071655.0
Sweetwater,2012.0,8.0,,,,,964.0,,,26071655.0
Sweetwater,2012.0,9.0,,,,,971.0,,,26071655.0
Sweetwater,2012.0,10.0,,,,,976.0,,,26071655.0
Sweetwater,2012.0,11.0,,,,,993.0,,,26071655.0
Sweetwater,2012.0,12.0,,,,,1003.0,,,26071655.0
Sweetwater,2013.0,1.0,,,,,1011.0,,,26473525.0
Sweetwater,2013.0,2.0,,,,,1001.0,,,26473525.0
Sweetwater,2013.0,3.0,,,,,985.0,,,26473525.0
Sweetwater,2013.0,4.0,,,,,987.0,,,26473525.0
Sweetwater,2013.0,5.0,,,,,1006.0,,,26473525.0
Sweetwater,2013.0,6.0,,,,,1024.0,,,26473525.0
Sweetwater,2013.0,7.0,,,,,1033.0,,,26473525.0
Sweetwater,2013.0,8.0,,,,,1027.0,,,26473525.0
Sweetwater,2013.0,9.0,,,,,1012.0,,,26473525.0
Sweetwater,2013.0,10.0,,,,,997.0,,,26473525.0
Sweetwater,2013.0,11.0,,,,,995.0,,,26473525.0
Sweetwater,2013.0,12.0,,,,,1005.0,,,26473525.0
Sweetwater,2014.0,1.0,,,,,1003.0,,,26944751.0
Sweetwater,2014.0,2.0,,,,,1001.0,,,26944751.0
Sweetwater,2014.0,3.0,,,,,1006.0,,,26944751.0
Sweetwater,2014.0,4.0,,,,,1017.0,,,26944751.0
Sweetwater,2014.0,5.0,,,,,1007.0,,,26944751.0
Sweetwater,2014.0,6.0,,,,,987.0,,,26944751.0
Sweetwater,2014.0,7.0,,,,,970.0,,,26944751.0
Sweetwater,2014.0,8.0,,,,,976.0,,,26944751.0
Sweetwater,2014.0,9.0,,,,,992.0,,,26944751.0
Sweetwater,2014.0,10.0,,,,,1006.0,,,26944751.0
Sweetwater,2014.0,11.0,,,,,1017.0,,,26944751.0
Sweetwater,2014.0,12.0,,,,,1020.0,,,26944751.0
Sweetwater,2015.0,1.0,,,,,1019.0,,,27429639.0
Sweetwater,2015.0,2.0,,,,,1008.0,,,27429639.0
Sweetwater,2015.0,3.0,,,,,1002.0,,,27429639.0
Sweetwater,2015.0,4.0,,,,,1004.0,,,27429639.0
Sweetwater,2015.0,5.0,,,,,1016.0,,,27429639.0
Sweetwater,2015.0,6.0,,,,,1033.0,,,27429639.0
Sweetwater,2015.0,7.0,,,,,1055.0,,,27429639.0
Sweetwater,2015.0,8.0,,,,,1076.0,,,27429639.0
Sweetwater,2015.0,9.0,,,,,1084.0,,,27429639.0
Sweetwater,2015.0,10.0,,,,,1084.0,,,27429639.0
Sweetwater,2015.0,11.0,,,,,1071.0,,,27429639.0
Sweetwater,2015.0,12.0,,,,,1064.0,,,27429639.0
Sweetwater,2016.0,1.0,,,,,1068.0,,,27862596.0
Sweetwater,2016.0,2.0,,,,,1079.0,,,27862596.0
Sweetwater,2016.0,3.0,,,,,1088.0,,,27862596.0
Sweetwater,2016.0,4.0,,,,,1070.0,90250.0,,27862596.0
Sweetwater,2016.0,5.0,,,,,1051.0,92250.0,,27862596.0
Sweetwater,2016.0,6.0,,,,,1034.0,100000.0,,27862596.0
Sweetwater,2016.0,7.0,,,,,1029.0,102500.0,,27862596.0
Sweetwater,2016.0,8.0,,,,,1016.0,92000.0,,27862596.0
Sweetwater,2016.0,9.0,,,,,999.0,102500.0,,27862596.0
Sweetwater,2016.0,10.0,,,,,985.0,110450.0,,27862596.0
Sweetwater,2016.0,11.0,,,,,970.0,114500.0,,27862596.0
Sweetwater,2016.0,12.0,,,,,966.0,114500.0,,27862596.0
Sweetwater,2017.0,1.0,,,,,964.0,114500.0,,
Sweetwater,2017.0,2.0,,,,,969.0,114500.0,,
Sweetwater,2017.0,3.0,,,,,979.0,115000.0,,
Sweetwater,2017.0,4.0,,,,,989.0,112250.0,,
Sweetwater,2017.0,5.0,,,,,992.0,120000.0,,
Sweetwater,2017.0,6.0,,,,,995.0,129000.0,,
Sweetwater,2017.0,7.0,,,,,993.0,114700.0,,
Sweetwater,2017.0,8.0,,,,,992.0,115883.5,,
Sweetwater,2017.0,9.0,,,,,982.0,127000.0,,
Sweetwater,2017.0,10.0,,,,,973.0,129000.0,,
Texarkana,1990.0,1.0,58392.0,3689.0,5.9,62081.0,,,,16986335.0
Texarkana,1990.0,2.0,58386.0,3736.0,6.0,62122.0,,,,16986335.0
Texarkana,1990.0,3.0,58450.0,3820.0,6.1,62270.0,,,,16986335.0
Texarkana,1990.0,4.0,58530.0,3914.0,6.3,62444.0,,,,16986335.0
Texarkana,1990.0,5.0,58692.0,3828.0,6.1,62520.0,,,,16986335.0
Texarkana,1990.0,6.0,58957.0,3717.0,5.9,62674.0,,,,16986335.0
Texarkana,1990.0,7.0,59028.0,3754.0,6.0,62782.0,,,,16986335.0
Texarkana,1990.0,8.0,58924.0,3758.0,6.0,62682.0,,,,16986335.0
Texarkana,1990.0,9.0,58016.0,3745.0,6.1,61761.0,,,,16986335.0
Texarkana,1990.0,10.0,58138.0,3781.0,6.1,61919.0,,,,16986335.0
Texarkana,1990.0,11.0,58111.0,4562.0,7.3,62673.0,,,,16986335.0
Texarkana,1990.0,12.0,58018.0,4581.0,7.3,62599.0,,,,16986335.0
Texarkana,1991.0,1.0,57983.0,4625.0,7.4,62608.0,,,,17398005.0
Texarkana,1991.0,2.0,57891.0,4719.0,7.5,62610.0,,,,17398005.0
Texarkana,1991.0,3.0,57590.0,4845.0,7.8,62435.0,,,,17398005.0
Texarkana,1991.0,4.0,57278.0,4949.0,8.0,62227.0,,,,17398005.0
Texarkana,1991.0,5.0,55734.0,5764.0,9.4,61498.0,,,,17398005.0
Texarkana,1991.0,6.0,55645.0,5618.0,9.2,61263.0,,,,17398005.0
Texarkana,1991.0,7.0,55554.0,5460.0,8.9,61014.0,,,,17398005.0
Texarkana,1991.0,8.0,55513.0,5508.0,9.0,61021.0,,,,17398005.0
Texarkana,1991.0,9.0,55514.0,5593.0,9.2,61107.0,,,,17398005.0
Texarkana,1991.0,10.0,55526.0,5570.0,9.1,61096.0,,,,17398005.0
Texarkana,1991.0,11.0,55619.0,5547.0,9.1,61166.0,,,,17398005.0
Texarkana,1991.0,12.0,55834.0,5597.0,9.1,61431.0,,,,17398005.0
Texarkana,1992.0,1.0,55991.0,5650.0,9.2,61641.0,,,,17759738.0
Texarkana,1992.0,2.0,56125.0,5630.0,9.1,61755.0,,,,17759738.0
Texarkana,1992.0,3.0,56375.0,5611.0,9.1,61986.0,,,,17759738.0
Texarkana,1992.0,4.0,56552.0,5671.0,9.1,62223.0,,,,17759738.0
Texarkana,1992.0,5.0,56557.0,5830.0,9.3,62387.0,,,,17759738.0
Texarkana,1992.0,6.0,56611.0,5936.0,9.5,62547.0,,,,17759738.0
Texarkana,1992.0,7.0,56781.0,5805.0,9.3,62586.0,,,,17759738.0
Texarkana,1992.0,8.0,56885.0,5565.0,8.9,62450.0,,,,17759738.0
Texarkana,1992.0,9.0,56882.0,5360.0,8.6,62242.0,,,,17759738.0
Texarkana,1992.0,10.0,56893.0,5256.0,8.5,62149.0,,,,17759738.0
Texarkana,1992.0,11.0,56967.0,5252.0,8.4,62219.0,,,,17759738.0
Texarkana,1992.0,12.0,57057.0,5211.0,8.4,62268.0,,,,17759738.0
Texarkana,1993.0,1.0,57118.0,5126.0,8.2,62244.0,,,,18161612.0
Texarkana,1993.0,2.0,57163.0,5073.0,8.2,62236.0,,,,18161612.0
Texarkana,1993.0,3.0,57174.0,5034.0,8.1,62208.0,,,,18161612.0
Texarkana,1993.0,4.0,57229.0,5002.0,8.0,62231.0,,,,18161612.0
Texarkana,1993.0,5.0,57422.0,4993.0,8.0,62415.0,,,,18161612.0
Texarkana,1993.0,6.0,57568.0,5116.0,8.2,62684.0,,,,18161612.0
Texarkana,1993.0,7.0,57625.0,5350.0,8.5,62975.0,,,,18161612.0
Texarkana,1993.0,8.0,57713.0,5485.0,8.7,63198.0,,,,18161612.0
Texarkana,1993.0,9.0,56895.0,5610.0,9.0,62505.0,,,,18161612.0
Texarkana,1993.0,10.0,56931.0,5789.0,9.2,62720.0,,,,18161612.0
Texarkana,1993.0,11.0,56973.0,5858.0,9.3,62831.0,,,,18161612.0
Texarkana,1993.0,12.0,56984.0,5864.0,9.3,62848.0,,,,18161612.0
Texarkana,1994.0,1.0,57007.0,5957.0,9.5,62964.0,,,,18564062.0
Texarkana,1994.0,2.0,57084.0,6094.0,9.6,63178.0,,,,18564062.0
Texarkana,1994.0,3.0,57176.0,6132.0,9.7,63308.0,,,,18564062.0
Texarkana,1994.0,4.0,57322.0,6033.0,9.5,63355.0,,,,18564062.0
Texarkana,1994.0,5.0,57401.0,5970.0,9.4,63371.0,,,,18564062.0
Texarkana,1994.0,6.0,57329.0,6020.0,9.5,63349.0,,,,18564062.0
Texarkana,1994.0,7.0,57364.0,5958.0,9.4,63322.0,,,,18564062.0
Texarkana,1994.0,8.0,57523.0,5709.0,9.0,63232.0,,,,18564062.0
Texarkana,1994.0,9.0,57611.0,5495.0,8.7,63106.0,,,,18564062.0
Texarkana,1994.0,10.0,57693.0,5391.0,8.5,63084.0,,,,18564062.0
Texarkana,1994.0,11.0,57862.0,5206.0,8.3,63068.0,,,,18564062.0
Texarkana,1994.0,12.0,57985.0,4982.0,7.9,62967.0,,,,18564062.0
Texarkana,1995.0,1.0,58010.0,4850.0,7.7,62860.0,,,,18958751.0
Texarkana,1995.0,2.0,58067.0,4746.0,7.6,62813.0,,,,18958751.0
Texarkana,1995.0,3.0,58189.0,4765.0,7.6,62954.0,,,,18958751.0
Texarkana,1995.0,4.0,58213.0,4872.0,7.7,63085.0,,,,18958751.0
Texarkana,1995.0,5.0,58016.0,4915.0,7.8,62931.0,,,,18958751.0
Texarkana,1995.0,6.0,57897.0,4961.0,7.9,62858.0,,,,18958751.0
Texarkana,1995.0,7.0,58043.0,5020.0,8.0,63063.0,,,,18958751.0
Texarkana,1995.0,8.0,58187.0,5046.0,8.0,63233.0,,,,18958751.0
Texarkana,1995.0,9.0,58184.0,5032.0,8.0,63216.0,,,,18958751.0
Texarkana,1995.0,10.0,58103.0,4964.0,7.9,63067.0,,,,18958751.0
Texarkana,1995.0,11.0,58038.0,4912.0,7.8,62950.0,,,,18958751.0
Texarkana,1995.0,12.0,58078.0,4884.0,7.8,62962.0,,,,18958751.0
Texarkana,1996.0,1.0,58210.0,4833.0,7.7,63043.0,,,,19340342.0
Texarkana,1996.0,2.0,58302.0,4790.0,7.6,63092.0,,,,19340342.0
Texarkana,1996.0,3.0,58282.0,4716.0,7.5,62998.0,,,,19340342.0
Texarkana,1996.0,4.0,58217.0,4614.0,7.3,62831.0,,,,19340342.0
Texarkana,1996.0,5.0,58316.0,4518.0,7.2,62834.0,,,,19340342.0
Texarkana,1996.0,6.0,58591.0,4472.0,7.1,63063.0,,,,19340342.0
Texarkana,1996.0,7.0,58795.0,4526.0,7.1,63321.0,,,,19340342.0
Texarkana,1996.0,8.0,58922.0,4605.0,7.2,63527.0,,,,19340342.0
Texarkana,1996.0,9.0,58990.0,4700.0,7.4,63690.0,,,,19340342.0
Texarkana,1996.0,10.0,58889.0,4833.0,7.6,63722.0,,,,19340342.0
Texarkana,1996.0,11.0,58723.0,4953.0,7.8,63676.0,,,,19340342.0
Texarkana,1996.0,12.0,58527.0,4976.0,7.8,63503.0,,,,19340342.0
Texarkana,1997.0,1.0,58344.0,4918.0,7.8,63262.0,,,,19740317.0
Texarkana,1997.0,2.0,58350.0,4883.0,7.7,63233.0,,,,19740317.0
Texarkana,1997.0,3.0,58497.0,4801.0,7.6,63298.0,,,,19740317.0
Texarkana,1997.0,4.0,58610.0,4703.0,7.4,63313.0,,,,19740317.0
Texarkana,1997.0,5.0,58663.0,4712.0,7.4,63375.0,,,,19740317.0
Texarkana,1997.0,6.0,58705.0,4661.0,7.4,63366.0,,,,19740317.0
Texarkana,1997.0,7.0,58699.0,4533.0,7.2,63232.0,,,,19740317.0
Texarkana,1997.0,8.0,58601.0,4496.0,7.1,63097.0,,,,19740317.0
Texarkana,1997.0,9.0,58496.0,4440.0,7.1,62936.0,,,,19740317.0
Texarkana,1997.0,10.0,58507.0,4431.0,7.0,62938.0,,,,19740317.0
Texarkana,1997.0,11.0,58560.0,4565.0,7.2,63125.0,,,,19740317.0
Texarkana,1997.0,12.0,58561.0,4663.0,7.4,63224.0,,,,19740317.0
Texarkana,1998.0,1.0,57475.0,4712.0,7.6,62187.0,,,20426.0,20157531.0
Texarkana,1998.0,2.0,57325.0,4762.0,7.7,62087.0,,,20426.0,20157531.0
Texarkana,1998.0,3.0,57269.0,4708.0,7.6,61977.0,,,20426.0,20157531.0
Texarkana,1998.0,4.0,57372.0,4566.0,7.4,61938.0,,,20426.0,20157531.0
Texarkana,1998.0,5.0,57419.0,4533.0,7.3,61952.0,,,20426.0,20157531.0
Texarkana,1998.0,6.0,57276.0,4539.0,7.3,61815.0,,,20426.0,20157531.0
Texarkana,1998.0,7.0,57138.0,4522.0,7.3,61660.0,,,20426.0,20157531.0
Texarkana,1998.0,8.0,57232.0,4585.0,7.4,61817.0,,,20426.0,20157531.0
Texarkana,1998.0,9.0,57452.0,4587.0,7.4,62039.0,,,20426.0,20157531.0
Texarkana,1998.0,10.0,57633.0,4406.0,7.1,62039.0,,,20426.0,20157531.0
Texarkana,1998.0,11.0,57773.0,4184.0,6.8,61957.0,,,20426.0,20157531.0
Texarkana,1998.0,12.0,57949.0,4045.0,6.5,61994.0,,,20426.0,20157531.0
Texarkana,1999.0,1.0,58245.0,3901.0,6.3,62146.0,,,21219.0,20558220.0
Texarkana,1999.0,2.0,58496.0,3702.0,6.0,62198.0,,,21219.0,20558220.0
Texarkana,1999.0,3.0,58603.0,3578.0,5.8,62181.0,,,21219.0,20558220.0
Texarkana,1999.0,4.0,58698.0,3564.0,5.7,62262.0,,,21219.0,20558220.0
Texarkana,1999.0,5.0,58809.0,3501.0,5.6,62310.0,,,21219.0,20558220.0
Texarkana,1999.0,6.0,58880.0,3400.0,5.5,62280.0,,,21219.0,20558220.0
Texarkana,1999.0,7.0,58857.0,3385.0,5.4,62242.0,,,21219.0,20558220.0
Texarkana,1999.0,8.0,58797.0,3434.0,5.5,62231.0,,,21219.0,20558220.0
Texarkana,1999.0,9.0,58837.0,3505.0,5.6,62342.0,,,21219.0,20558220.0
Texarkana,1999.0,10.0,58979.0,3523.0,5.6,62502.0,,,21219.0,20558220.0
Texarkana,1999.0,11.0,59077.0,3534.0,5.6,62611.0,,,21219.0,20558220.0
Texarkana,1999.0,12.0,59115.0,3648.0,5.8,62763.0,,,21219.0,20558220.0
Texarkana,2000.0,1.0,62133.0,3463.0,5.3,65596.0,,,22284.0,20851820.0
Texarkana,2000.0,2.0,62103.0,3426.0,5.2,65529.0,,,22284.0,20851820.0
Texarkana,2000.0,3.0,62086.0,3345.0,5.1,65431.0,,,22284.0,20851820.0
Texarkana,2000.0,4.0,62036.0,3226.0,4.9,65262.0,,,22284.0,20851820.0
Texarkana,2000.0,5.0,61985.0,3159.0,4.8,65144.0,,,22284.0,20851820.0
Texarkana,2000.0,6.0,61986.0,3075.0,4.7,65061.0,,,22284.0,20851820.0
Texarkana,2000.0,7.0,61916.0,2987.0,4.6,64903.0,,,22284.0,20851820.0
Texarkana,2000.0,8.0,61741.0,2944.0,4.6,64685.0,,,22284.0,20851820.0
Texarkana,2000.0,9.0,61677.0,2891.0,4.5,64568.0,,,22284.0,20851820.0
Texarkana,2000.0,10.0,61837.0,2851.0,4.4,64688.0,,,22284.0,20851820.0
Texarkana,2000.0,11.0,62044.0,2863.0,4.4,64907.0,,,22284.0,20851820.0
Texarkana,2000.0,12.0,62149.0,2835.0,4.4,64984.0,,,22284.0,20851820.0
Texarkana,2001.0,1.0,62088.0,2927.0,4.5,65015.0,,,23673.0,21319622.0
Texarkana,2001.0,2.0,61891.0,2904.0,4.5,64795.0,,,23673.0,21319622.0
Texarkana,2001.0,3.0,61707.0,3007.0,4.6,64714.0,,,23673.0,21319622.0
Texarkana,2001.0,4.0,61609.0,3040.0,4.7,64649.0,,,23673.0,21319622.0
Texarkana,2001.0,5.0,61576.0,3061.0,4.7,64637.0,,,23673.0,21319622.0
Texarkana,2001.0,6.0,61628.0,3131.0,4.8,64759.0,,,23673.0,21319622.0
Texarkana,2001.0,7.0,61639.0,3116.0,4.8,64755.0,,,23673.0,21319622.0
Texarkana,2001.0,8.0,61574.0,3210.0,5.0,64784.0,,,23673.0,21319622.0
Texarkana,2001.0,9.0,61619.0,3220.0,5.0,64839.0,,,23673.0,21319622.0
Texarkana,2001.0,10.0,61669.0,3291.0,5.1,64960.0,,,23673.0,21319622.0
Texarkana,2001.0,11.0,61726.0,3346.0,5.1,65072.0,,,23673.0,21319622.0
Texarkana,2001.0,12.0,61813.0,3432.0,5.3,65245.0,,,23673.0,21319622.0
Texarkana,2002.0,1.0,61883.0,3527.0,5.4,65410.0,,,24178.0,21690325.0
Texarkana,2002.0,2.0,62054.0,3560.0,5.4,65614.0,,,24178.0,21690325.0
Texarkana,2002.0,3.0,62298.0,3668.0,5.6,65966.0,,,24178.0,21690325.0
Texarkana,2002.0,4.0,62499.0,3726.0,5.6,66225.0,,,24178.0,21690325.0
Texarkana,2002.0,5.0,62651.0,3713.0,5.6,66364.0,,,24178.0,21690325.0
Texarkana,2002.0,6.0,62825.0,3737.0,5.6,66562.0,,,24178.0,21690325.0
Texarkana,2002.0,7.0,62940.0,3679.0,5.5,66619.0,,,24178.0,21690325.0
Texarkana,2002.0,8.0,63034.0,3682.0,5.5,66716.0,,,24178.0,21690325.0
Texarkana,2002.0,9.0,63067.0,3670.0,5.5,66737.0,,,24178.0,21690325.0
Texarkana,2002.0,10.0,62910.0,3696.0,5.5,66606.0,,,24178.0,21690325.0
Texarkana,2002.0,11.0,62819.0,3732.0,5.6,66551.0,,,24178.0,21690325.0
Texarkana,2002.0,12.0,62832.0,3815.0,5.7,66647.0,,,24178.0,21690325.0
Texarkana,2003.0,1.0,62819.0,3885.0,5.8,66704.0,,,24660.0,22030931.0
Texarkana,2003.0,2.0,62836.0,3952.0,5.9,66788.0,,,24660.0,22030931.0
Texarkana,2003.0,3.0,62736.0,3992.0,6.0,66728.0,,,24660.0,22030931.0
Texarkana,2003.0,4.0,62494.0,4075.0,6.1,66569.0,,,24660.0,22030931.0
Texarkana,2003.0,5.0,62269.0,4043.0,6.1,66312.0,,,24660.0,22030931.0
Texarkana,2003.0,6.0,62105.0,4138.0,6.2,66243.0,,,24660.0,22030931.0
Texarkana,2003.0,7.0,62146.0,4056.0,6.1,66202.0,,,24660.0,22030931.0
Texarkana,2003.0,8.0,62343.0,4012.0,6.0,66355.0,,,24660.0,22030931.0
Texarkana,2003.0,9.0,62462.0,4019.0,6.0,66481.0,,,24660.0,22030931.0
Texarkana,2003.0,10.0,62590.0,3899.0,5.9,66489.0,,,24660.0,22030931.0
Texarkana,2003.0,11.0,62792.0,3884.0,5.8,66676.0,,,24660.0,22030931.0
Texarkana,2003.0,12.0,62915.0,3803.0,5.7,66718.0,,,24660.0,22030931.0
Texarkana,2004.0,1.0,63015.0,3847.0,5.8,66862.0,,,26063.0,22394023.0
Texarkana,2004.0,2.0,63269.0,3775.0,5.6,67044.0,,,26063.0,22394023.0
Texarkana,2004.0,3.0,63540.0,3822.0,5.7,67362.0,,,26063.0,22394023.0
Texarkana,2004.0,4.0,63608.0,3785.0,5.6,67393.0,,,26063.0,22394023.0
Texarkana,2004.0,5.0,63496.0,3749.0,5.6,67245.0,,,26063.0,22394023.0
Texarkana,2004.0,6.0,63361.0,3771.0,5.6,67132.0,,,26063.0,22394023.0
Texarkana,2004.0,7.0,63450.0,3718.0,5.5,67168.0,,,26063.0,22394023.0
Texarkana,2004.0,8.0,63677.0,3696.0,5.5,67373.0,,,26063.0,22394023.0
Texarkana,2004.0,9.0,63718.0,3706.0,5.5,67424.0,,,26063.0,22394023.0
Texarkana,2004.0,10.0,63702.0,3699.0,5.5,67401.0,,,26063.0,22394023.0
Texarkana,2004.0,11.0,63789.0,3712.0,5.5,67501.0,,,26063.0,22394023.0
Texarkana,2004.0,12.0,63912.0,3698.0,5.5,67610.0,,,26063.0,22394023.0
Texarkana,2005.0,1.0,64076.0,3671.0,5.4,67747.0,,,27020.0,22778123.0
